,business_id,state,postal_code,is_open,categories
29375,dpywCoS-f8HcBiSTNcMJrw,AZ,85034,1,"Food, Coffee & Tea, Restaurants, Burgers, Fast Food"
29376,Yecau5RHd7hjMlsZFBccFQ,NC,28262,1,"Restaurants, American (New), Chinese"
29377,2zSr7jNNWpA-IfD74wOlTA,NV,89133,1,"Nightlife, Bars, Sports Bars, American (Traditional), Restaurants, Pubs"
29378,DEsBsSuyiNWYJyR0KEok2Q,PA,15212,1,"Restaurants, American (New), Bars, Nightlife"
29379,erfeEg2sOOGRXYfLIM9BvA,NV,89015,0,"Fast Food, Restaurants"
29380,X5valo7w5BVwFn4lZ2P3Sg,WI,53717,0,"Pizza, Restaurants"
29381,2sdU3Fq3Wv2XQycJoJQArg,NV,89103,0,"Restaurants, Filipino"
29382,F9cXFXk60E2sz_YTSCFp_Q,AZ,85032,1,"Fast Food, Restaurants, Burgers"
29383,aknfWx4ZkyIDBpfuLYw2ug,WI,53703,1,"Vegan, Indian, Vegetarian, Asian Fusion, Cafes, Food, Beer, Wine & Spirits, Coffee & Tea, Himalayan/Nepalese, Restaurants, Comfort Food"
29384,cIWlTjt5HlWQ02mUZIz3Ng,NV,89139,0,"Restaurants, Pizza, Breakfast & Brunch, Food"
29385,a1eWEC2nkv5ddN-10y3wKg,OH,44107,1,"Burgers, Restaurants, Bars, Pubs, Nightlife"
29386,LwK9ReWNn4_gAeVqeRwmXw,OH,44094,1,"Restaurants, Cheesesteaks, Sandwiches"
29387,Fqit51_n9W_5CuBjcM3mFQ,OH,44125,1,"Burgers, Fast Food, Restaurants"
29388,0Lnq3Yh3MHvkQNsqryIt1w,OH,44001,1,"Burgers, Breakfast & Brunch, American (Traditional), Restaurants"
29389,pNgDhHaeFkWQW71NzT9wzg,WI,53713,1,"Restaurants, Chicken Wings, Food, Fast Food, Chicken Shop"
29390,z7GWY9qP5l5JLt4rU5k-1w,PA,15068,1,"Burgers, Hot Dogs, Restaurants, Fast Food"
29391,l40bwGID1swnFoX-PvmTEw,WI,53714,0,"American (Traditional), Sports Bars, Nightlife, Restaurants, Bars"
29392,Jzc4lKBUUNo_DD-9aQJsbQ,OH,44114,1,"Food, Specialty Food, Sandwiches, Restaurants"
29393,EVbEdWYLE9GDpVG97MGw-w,AZ,85281,1,"Restaurants, Mexican"
29394,yREHrM0k3MlDxc0ZjwRoNQ,PA,15224,1,"Restaurants, Greek, Bars, American (Traditional), Nightlife"
29395,NTtLuuBKpywlyIz6oyd9kg,NV,89139,1,"Restaurants, Food, Sushi Bars"
29396,EqFMzp3qlTuVF9UMNy9Smw,OH,44070,1,"Pizza, Restaurants"
29397,NwVj3tbEcR2F8fbrcOEV0Q,AZ,85012,1,"Food, Breweries, Bars, Nightlife, Sandwiches, Gastropubs, Beer, Wine & Spirits, American (Traditional), Restaurants, Pubs, American (New)"
29398,iR6kEMdNRFc9QZUNTQo5Zg,PA,15231,1,"Sandwiches, Breakfast & Brunch, Food, Bagels, Restaurants"
29399,ry9MaSq_tpNODhYoIyA42Q,PA,15222,1,"American (New), Food, Wine Bars, Nightlife, Coffee & Tea, Bars, Restaurants, Sandwiches, Grocery"
29400,nh1StiltxvClOOkaSLuOEg,NC,28217,0,"Steakhouses, Restaurants"
29401,QvaVeImmagGZ08DpDPPAAQ,AZ,85251,1,"Restaurants, Sandwiches, Food, Food Trucks, Cheesesteaks"
29402,fdLR0YxQUHuxxA-GkkHqPA,NV,89103,0,"Restaurants, Fast Food, Chicken Wings, American (Traditional), Mexican"
29403,4qpHOC34mwzE5aJnGm1_BA,AZ,85323,1,"Chicken Wings, Pizza, Buffets, Restaurants"
29404,YaEPtPnEqh3WSsGq7cL44Q,AZ,85021,0,"Specialty Food, Chinese, Restaurants, Food"
29405,rtj550X5w4tDWcTE8oAgew,PA,15210,0,"Restaurants, Ice Cream & Frozen Yogurt, Food, Pizza"
29406,2s5M8rzI7fGSRbtgRc-erA,PA,15146,1,"American (Traditional), Event Planning & Services, Caterers, Restaurants, Chicken Shop, Comfort Food, Sandwiches"
29407,zq34Nb2zekXVI0G5Ip-Y4w,NV,89109,0,"Restaurants, Greek"
29408,5c_z8Noe46-p1k-WpXbOmw,AZ,85302,1,"Restaurants, Chinese"
29409,3y1LG6puD9WJaTwdzjM0aw,NC,28105,0,"Restaurants, American (Traditional)"
29410,rnx0KHHTD9Yvr2BWAWwQ4g,WI,53704,1,"Bakeries, Restaurants, Food, American (New), Breakfast & Brunch"
29411,nzgmxdQWDQnsub2SwZH3aQ,NC,28273,0,"Sports Bars, American (Traditional), Chicken Wings, Nightlife, Restaurants, Bars, Pubs"
29412,sYXEz38MVmg_vxe7hYTR6Q,NC,28269,1,"Asian Fusion, Sushi Bars, Japanese, Restaurants, Ramen, Diners, Teppanyaki, Noodles"
29413,o6_PGbG9qPKHKRk0LdBusA,AZ,85251,1,"Modern European, Restaurants, Food, German, Wraps, Food Trucks"
29414,-Gy0BAMgRN4sGlY7theqxQ,AZ,85283,1,"Fast Food, Pizza, Restaurants"
29415,6FO2DTcN7zqFfl090zf12g,AZ,85034,1,"Nightlife, Bars, Restaurants, Pizza"
29416,ABeszRTxM38rjrRQATo-2g,AZ,85297,1,"Restaurants, Pizza, Italian, Wine Bars, Nightlife, Bars, Salad"
29417,KLluzHXsTV0zCw48EJTEEg,NC,28216,1,"Restaurants, Soul Food, Southern"
29418,j5GSeCT_oq5AteGXKGWcnA,NV,89015,0,"American (New), Caterers, Event Planning & Services, Coffee & Tea, Food, Restaurants, Cafes"
29419,EsVVTcYO9DhSK2oxakctjw,NV,89130,1,"Pizza, Restaurants, Italian"
29420,9PGhcb_ozHN_qa4ZIFK-_Q,AZ,85022,1,"Beauty & Spas, Spray Tanning, Tanning, Juice Bars & Smoothies, Restaurants, Food, Tanning Beds"
29421,WoGz09a3K-DY0Y_9okn8RQ,NV,89074,1,"Lebanese, Grocery, Specialty Food, Armenian, Food, Restaurants, Fruits & Veggies, International Grocery, Middle Eastern, Ethnic Food, Cafes"
29422,k-771ytdXmdz7xvqyemI2Q,AZ,85009,1,"Burgers, Restaurants, Specialty Food, Food"
29423,rH1dDxDThv_DGimcWah8fA,NC,28207,1,"Ice Cream & Frozen Yogurt, Bakeries, Desserts, Restaurants, Food, Custom Cakes, Caterers, Event Planning & Services"
29424,wqqpciqva5yN-c72SmvaOw,AZ,85031,1,"Restaurants, Mexican"
29425,miMx3VNOW8qPJC5wEGaIOw,IL,61802,1,"Vietnamese, Restaurants"
29426,OIpS3O5ifR0wFu5PdvMM5w,OH,44077,1,"Chicken Wings, Pizza, Italian, Restaurants"
29427,wNcR62ydqzcUSHqg5S-19g,NC,28079,1,"Restaurants, Chinese"
29428,XtJj67rKT16a4tQw7bxtyw,IL,61820,0,"Thai, Restaurants"
29429,PSYouAbQHneC9HDvt1B0dg,OH,44070,0,"Wraps, Salad, Soup, Specialty Food, Fruits & Veggies, Food, Event Planning & Services, Caterers, Restaurants, Fast Food"
29430,s_7R8WNq6LzCMxk8sd8cqQ,OH,44118,0,"Breakfast & Brunch, Restaurants, American (New), Vegetarian"
29431,qCiUfpgds55QqYduavptJA,AZ,85251,1,"Bars, Breakfast & Brunch, Nightlife, Restaurants, Mexican"
29432,H9OZXoyTd2X8u8hqPfi4ZA,NC,28227,1,"Burgers, Diners, Seafood, American (New), Breakfast & Brunch, Restaurants"
29433,ySBvgchqN-sJmvUQVcTpnw,NV,89119,1,"Mexican, Restaurants"
29434,2HKQSZxgfixCLRZQLHdo-A,AZ,85257,1,"Restaurants, Food, Ice Cream & Frozen Yogurt, American (Traditional), Desserts, Coffee & Tea"
29435,uivpqxLmLXhuargU1f6uGQ,WI,53590,1,"Restaurants, Comfort Food, American (New)"
29436,uyFQv-D-E5JfNIu3_xOVww,OH,44240,1,"Restaurants, American (Traditional), Barbeque, Seafood, Sandwiches, Gluten-Free, Cajun/Creole, Southern"
29437,meIf7JULcW1vyoeyVJyqsA,NV,89145,1,"Burgers, Pizza, Bars, Sports Bars, Restaurants, Nightlife"
29438,YZc10f4jCXM0-TdkxXl7Wg,AZ,85331,0,"Restaurants, Mexican"
29439,I779CNMLWhZu6BxkGfLvwQ,AZ,85226,1,"Restaurants, Seafood, Mexican, Sushi Bars, Barbeque, American (Traditional)"
29440,uJgxCC03SWlwAkttc4exJQ,AZ,85032,0,"Restaurants, Pizza"
29441,nbypJnkEbSj5OjkB-_y0Zg,OH,44060,1,"Fast Food, Event Planning & Services, Food, Caterers, Restaurants, Chicken Wings"
29442,pW5PgyIuL8932znvVOekPg,NV,89014,1,"Pizza, Restaurants"
29443,nqhJsABaWaKhOQrR79J-wg,OH,44136,1,"Nightlife, Irish Pub, Gastropubs, Bars, Restaurants, Pubs, Fast Food, Sports Bars"
29444,7NXSKpruXOrm9_INkZAFEQ,AZ,85281,0,"Japanese, Restaurants, Korean"
29445,49an1NH5gW6SQD80e6LQEg,NC,28054,1,"Burgers, Fast Food, Restaurants"
29446,OmGErC2xoH6AJcGMwT_3WQ,AZ,85282,0,"Event Planning & Services, Caterers, Mexican, Restaurants"
29447,poFgwU7J3_XaXvSHm9sx6w,OH,44221,1,"Cafes, Restaurants, Burgers, Sandwiches"
29448,SBnuECuWw7ucRrs0csIDiw,PA,15122,1,"Pubs, Food, Beer, Wine & Spirits, Nightlife, Bars, American (Traditional), Restaurants, Cheesesteaks, Dive Bars"
29449,xistlMeIIjG21z2SaWvfVQ,IL,61820,1,"Restaurants, Chinese, Dim Sum, Shanghainese, Barbeque, Hot Pot, Korean"
29450,25c15dEPrBrWr4tR1r6sTg,AZ,85051,1,"Korean, Japanese, Restaurants"
29451,WEv5UoT2W2lKDq5ptXEniQ,NC,28173,1,"Chicken Wings, Restaurants, Italian, Pizza"
29452,vm0EkBK06mIT8yQBD13ONQ,AZ,85006,0,"Restaurants, Seafood"
29453,SdGgFPQrIzFlsrcWQ8MKMA,AZ,85004,0,"American (Traditional), Restaurants"
29454,8vkFJ_kA8XxDyjHfmsdEOg,NV,89135,1,"Restaurants, Burgers, Fast Food, Hot Dogs"
29455,dbLAhlo4ubzaEwrx8Sy9FA,NV,89139,1,"Breakfast & Brunch, Restaurants, Cafes, Themed Cafes, Coffee & Tea, Desserts, Sandwiches, Food, Bubble Tea"
29456,gIno_cXhvn6Om14D0I2vHg,AZ,85254,0,"Mexican, Restaurants"
29457,pv-bAsIJc6s31dYHxjKpvQ,PA,15205,1,"Restaurants, Diners, Breakfast & Brunch"
29458,yYkvonvBGZB6UMnpzr6Ryw,NV,89129,1,"Burgers, Fast Food, Restaurants"
29459,EkgV-UIuP7Bwf4NcYb2kxw,SC,29715,0,"Barbeque, Restaurants"
29460,eLp6aAgRL-tWM2wjRdPQMw,PA,15120,1,"Sandwiches, Italian, Restaurants"
29461,EJs6fYFdecCjXq8pCsA2dA,AZ,85207,1,"Pizza, Restaurants, Chicken Wings, Sandwiches"
29462,CKAFyX33j85G3kEg3ePB8g,NV,89178,1,"Barbeque, Hawaiian, Restaurants"
29463,zRPAUz1Y2pF9GAKyaGdBlw,WI,53706,1,"Laotian, Food Stands, Restaurants, Thai"
29464,xhlaJJw3uo7yzczy1ZCgDg,NV,89109,0,"Restaurants, Mediterranean"
29465,gYnGljlrxSkvAOb2XQOTxw,NV,89183,1,"Sandwiches, Restaurants, Juice Bars & Smoothies, Food, Coffee & Tea, Salad"
29466,unCBvnNQm0l9AFjUuwuBJw,OH,44240,0,"Sports Bars, Nightlife, American (Traditional), Bars, Restaurants, Chicken Wings"
29467,ZjvEgk0VrOsiV21ceex_Yw,WI,53597,1,"Food, Nightlife, Bars, Burgers, Mediterranean, Convenience Stores, Restaurants, Greek"
29468,BZtNKLg1S9k8s6fYkR1quQ,NC,28056,1,"Restaurants, Specialty Food, Mexican, Latin American, Food, Bakeries"
29469,2ZZmVT4Y8Rk3OIzu18PvFQ,NV,89123,0,"Pizza, Restaurants"
29470,ovUPMiiNE1-K_ZULwId7Mg,OH,44124,1,"Do-It-Yourself Food, Desserts, Cafes, Ice Cream & Frozen Yogurt, Bakeries, Food, Event Planning & Services, Restaurants, Caterers, Creperies"
29471,MtViLqobs9m4Ia07Sdux0Q,PA,15017,0,"Italian, Restaurants"
29472,A3Sr9kUUsJleGzvcyA1E8w,OH,44278,1,"Restaurants, American (Traditional)"
29473,Vs7gc9EE3k9wARuUcN9piA,NV,89117,1,"Chinese, Thai, Restaurants, Japanese"
29474,ueG3zdv5MeFcDmCZdSNUTg,NC,28027,1,"Indian, Restaurants"
29475,UD7Khh-HuG915Xy-o1eeTw,OH,44135,0,"Restaurants, Bars, Food, Nightlife, American (New)"
29476,KXv9wm5W9LTNZec2AsmHgQ,PA,15037,1,"Printing Services, Local Services, Pizza, Restaurants"
29477,U4NqED1vTfMvS8MeEpBcLQ,NC,28027,0,"Sushi Bars, Japanese, Restaurants"
29478,SFaIhuHpxnM0PJLQB1uAHw,NV,89154,1,"Mexican, Japanese, Asian Fusion, Restaurants"
29479,tR4VVIdzcJCQus4GUFq3IA,AZ,85260,1,"Restaurants, Bars, Italian, Nightlife, Wine Bars"
29480,BJk1hlUMWN46tqL5-MGvOQ,NV,89109,1,"Bakeries, Restaurants, Food, Coffee & Tea, American (New), Desserts"
29481,uGwwPkw2AEvKkVHiSufhzQ,IL,61820,0,"Seafood, Restaurants, Steakhouses"
29482,IfKJC-1YOcDjpP2Toy0NTg,WI,53719,1,"Burgers, Hot Dogs, American (Traditional), Ice Cream & Frozen Yogurt, Restaurants, Food"
29483,QGAv-8tj5i4m4G-HDMnIbA,NV,89109,0,"Diners, Cafes, Breakfast & Brunch, American (Traditional), Restaurants, Sandwiches"
29484,vl5_S8mfd3qHgC7gYEOVJA,NV,89109,0,"Chinese, Kosher, Cantonese, Restaurants"
29485,6qAChWfCZVDvXNtcyhze-g,PA,15110,1,"Food, Fast Food, Coffee & Tea, Burgers, Restaurants"
29486,ySEX_WXPLpKrmXfZOth4Bw,NC,28037,1,"Bars, Nightlife, Steakhouses, Beer, Wine & Spirits, Food, American (New), Restaurants"
29487,kNa3FvRAhM2oKYFoilVDzQ,NC,28203,1,"Japanese, Izakaya, Tapas Bars, Ramen, Restaurants, Sushi Bars"
29488,di9rdjT71cYTlwKMYeVk0g,NC,28054,1,"Italian, Bars, Salad, Wine Bars, Restaurants, Nightlife, Soup"
29489,sCGN3Wfhhrzika8FadZ3QA,AZ,85027,1,"Chicken Wings, Restaurants, Italian, Pizza"
29490,BZ_ZKLdGxKiv3jlRpBRGyQ,NV,88901,1,"Street Vendors, Food, Food Stands, Seafood, Restaurants, Mexican"
29491,1wU_10DtV6aJbGT26kATuw,AZ,85282,1,"Restaurants, Burgers, Fast Food"
29492,0wUBRqU95D8URo5Ws4r5Qg,OH,44202,0,"Steakhouses, American (New), Burgers, Fast Food, Restaurants, Diners, Breakfast & Brunch, American (Traditional)"
29493,RMzjD_LpED02tGGafX0RBw,NC,28277,1,"Barbeque, American (Traditional), Event Planning & Services, Caterers, Restaurants"
29494,46LhKfz6MPaLYoS0jegsdw,AZ,85258,1,"Seafood, Dim Sum, Soup, Chinese, Tapas Bars, Restaurants, Food, Beer, Wine & Spirits, Beer Bar, Cantonese, Vegetarian, Nightlife, Food Delivery Services, Caterers, Event Planning & Services, Asian Fusion, Sports Bars, Bars"
29495,Jbl6p9CVkfCB8fWYFd2-Qw,OH,44106,1,"French, American (Traditional), Restaurants, Diners"
29496,fQP_jXrSoVKty5zxV3_Z6g,OH,44130,1,"Restaurants, American (Traditional), Breakfast & Brunch, American (New), Burgers"
29497,FEST-KPp7yupwqkArWvm2g,OH,44126,0,"Pubs, Restaurants, American (Traditional), Bars, Nightlife"
29498,pCunE3wX3W7LUQHcr17Hxw,NV,89169,0,"Burgers, Nightlife, Restaurants, Bars, Sports Bars, American (Traditional)"
29499,re8VPkZFSdkj1TvDKtCWYQ,WI,53705,0,"Moroccan, Restaurants"
29500,fSLRuSJgb3QKS-Ef88kUEg,NV,89103,0,"Restaurants, Ethiopian"
29501,8lZtLSeJVg28Gb75iklmmQ,NV,89145,0,"Caterers, Event Planning & Services, Restaurants, Pizza, Food, Italian, Food Delivery Services, Sandwiches"
29502,RXqlenXFrLcry4v7zQ6dJg,NC,28031,1,"Asian Fusion, Thai, Restaurants, Sushi Bars"
29503,kT5pJHdnWv9qMdEjySmNeA,NV,89014,1,"Seafood, Restaurants, Japanese, Thai, Sushi Bars"
29504,LSxHsjO_CNbH-NE3lvwKaw,PA,15636,1,"Ice Cream & Frozen Yogurt, Food, Fast Food, Restaurants, Burgers"
29505,aWzp373TChor3kYz_BcWZA,NV,89145,0,"Burgers, American (New), American (Traditional), Restaurants"
29506,8vrzErpjzhDabTWX1ZfOGA,NV,89123,0,"Restaurants, Mexican"
29507,3zEvzrHRcCuaE_-EWfstMg,CA,94605,1,"Restaurants, Burgers, Fast Food, Hot Dogs"
29508,Z-graJvcYCSOGWRs3bDzLQ,AZ,85210,0,"Restaurants, Pizza, Breweries, Beer, Wine & Spirits, Food, Italian, Bars, Sports Bars, Salad, Nightlife, American (Traditional)"
29509,gT-BU_GVKDsYAFSxkbZm_g,WI,53703,0,"Cafes, Restaurants, American (New)"
29510,0d0i0FaJq1GIeW1rS2D-5w,NV,89109,1,"Desserts, Food, Restaurants, Breakfast & Brunch, Chicken Shop, Waffles, Sandwiches"
29511,JJ4pqYNC8ugWJSk2Xw2RgA,NC,28277,1,"Seafood, Restaurants, Event Planning & Services, Food, Nightlife, Caterers, Bars, Indian"
29512,3-m_KNCvjCh79p8m4DOvFA,AZ,85234,1,"Restaurants, Pizza"
29513,wgUVdIKvCiQKtpkg4n4T-Q,WI,53706,1,"Education, Food Court, Restaurants, Colleges & Universities"
29514,qqshh0dUkkqt-07s5iydjg,AZ,85331,1,"Restaurants, Food Trucks, American (Traditional), Food"
29515,Tax_5L_C559yBm5Tc3mDZQ,AZ,85311,0,"Restaurants, Desserts, Italian, Food"
29516,F_fanAaYldTH3D106RJ-9Q,NC,28025,0,"Caribbean, American (New), Restaurants, Soul Food"
29517,z4UeboIv4gscfKtaUoZ-gA,NC,28134,0,"Restaurants, American (Traditional)"
29518,US0ZdkGe5Fv1lLczbKYJoA,AZ,85040,0,"Restaurants, Pubs, American (Traditional), Bars, Nightlife"
29519,iM-sH2Ey0IWbk9Y_FY5rwg,AZ,85042,1,"Chinese, Seafood, Restaurants, Buffets"
29520,pxRy9F0HwN7zJ7J89AwUpQ,AZ,85202,0,"Restaurants, American (New), Breakfast & Brunch, Food Delivery Services, Food, Specialty Food"
29521,_Q9xk_OvOw_C3Fi7ETNzTQ,OH,44138,1,"Fast Food, Restaurants, Sandwiches"
29522,CSBNoeTyY_PjH0Wdcw7S2w,OH,44118,0,"Sushi Bars, Restaurants"
29523,XmlWSizK65GHqF8O6o8H4Q,AZ,85016,0,"Restaurants, Mediterranean, Greek"
29524,QjZFYd5hme7EHegpuJngMQ,OH,44113,0,"Nightlife, Restaurants, Tapas/Small Plates, Wine Bars, Bars"
29525,w5CSi-An5meLnxjKSFn0wQ,NV,89109,1,"Seafood, Restaurants, Asian Fusion, Thai"
29526,yIJuo-bYlcEvzJZUVFXblQ,AZ,85225,1,"Chicken Wings, Italian, Pizza, Restaurants"
29527,zElnVlq5To9UoNw4KmoYWQ,NC,28056,1,"Restaurants, Pizza, Buffets, American (Traditional)"
29528,iHr3m4M3nuDEkMP5_XcmEg,PA,15202,1,"American (Traditional), Restaurants, Chicken Wings, Nightlife, Bars"
29529,Ipkl7KtlqxCe8bMMkwHwPQ,NV,89121,1,"Restaurants, Breakfast & Brunch, Comfort Food, American (Traditional), Diners, Burgers"
29530,ijO4F7L6HEuCGBM73gwnOg,IL,61802,1,"Mexican, Restaurants"
29531,AY-cjPhLC-bklFK0VnVESA,AZ,85226,0,"American (New), Restaurants"
29532,1p7CaMTJBO1VuvpogOvrFA,NC,28205,1,"Restaurants, Pizza, Sandwiches, Chicken Wings, Fast Food"
29533,TCL-2Mi_mZyHjEO9haiD2A,PA,15219,0,"Nightlife, Restaurants, Soul Food, Bars, Dive Bars"
29534,Pk-0C-hib50qchK7R9eToA,OH,44221,0,"Bars, Restaurants, Kebab, Halal, Nightlife, Hookah Bars"
29535,cXmlv2WBzuB6JLMhaCvLuQ,OH,44114,1,"Restaurants, Chinese, Specialty Food, Noodles, Soup, Kebab, Food"
29536,rgdD0z1plae_ewOluEq8iQ,OH,44107,1,"Cheesesteaks, American (Traditional), Gas Stations, Sandwiches, Automotive, Chicken Wings, Fast Food, Burgers, Restaurants, Convenience Stores, Food, Delis"
29537,-Bo1rsE6Mfn0wdqnIj3GSA,AZ,85053,1,"Restaurants, Mexican, Catalan, Tacos, Food, Street Vendors"
29538,VBwtVq3CnVJYC0VEgDDJcA,NC,28034,1,"Chicken Shop, Fast Food, Restaurants, Chicken Wings"
29539,UrbRd2Ixu__uFMVVR5vwEw,WI,53590,1,"Food, Restaurants, Sandwiches, Farmers Market, Delis, Fast Food"
29540,B19KKE75ZxqoR3EDuvA1qw,NV,89102,1,"Chinese, Restaurants"
29541,QqOhg5vDN3lDxLoc5pJ3LA,SC,29707,1,"Pizza, Restaurants, Italian"
29542,4ueyxqyRCsbMd8XNF4j-ng,AZ,85345,1,"Burgers, Fast Food, Coffee & Tea, Restaurants, Food"
29543,Szi29P4JjNiHUgEdaJD77w,NV,89131,0,"Buffets, Restaurants, Pizza"
29544,FB2iUwS4-LMLBQVyLZmZfQ,NC,28277,1,"Mexican, Restaurants"
29545,DjteMpT6cxZ7TGRm0Y8nQg,NC,28273,0,"Restaurants, American (Traditional), American (New), Nightlife, Bars"
29546,4jW0WayNHn1BDLYn7JbL_Q,AZ,85006,0,"Delis, Restaurants, Italian, Sandwiches"
29547,ar-m5JrmtAdSFuV0anz3Jw,AZ,85254,1,"Gluten-Free, Salad, Pizza, Restaurants"
29548,NliWba-ulb7USmQ3m_JWYw,OH,44001,1,"American (Traditional), Restaurants"
29549,Bp2pM6YLjcKjiKbVecwIMQ,PA,15201,0,"Restaurants, Arts & Entertainment, Music Venues, Nightlife, Bars, American (Traditional)"
29550,qD_io-v58saSEdSO3mmXzA,NV,89109,1,"Mediterranean, Restaurants"
29551,N7j_rJ0Vlwb-Gf-6cy4uiw,PA,15203,1,"Fast Food, Event Planning & Services, Caterers, Mexican, Restaurants"
29552,Xhe7tUYjYJcTjqO7xwmigw,OH,44116,1,"Food, Acai Bowls, Restaurants, Food Court, Juice Bars & Smoothies"
29553,bSbAq9ylam6RInhbm2aZKA,AZ,85032,1,"Chicken Wings, Restaurants, Fast Food, Chicken Shop, American (Traditional)"
29554,e7bcP2P8WO0NFe1DjjoYQA,AZ,85331,1,"Restaurants, Steakhouses, American (Traditional)"
29555,b6DAp8hLHpSHMi2fGOB7Lw,PA,15237,1,"Burgers, Restaurants, Bars, Beer Bar, Food, American (New), Juice Bars & Smoothies, Cocktail Bars, Nightlife"
29556,Py2XfQ6nZCLpdCRSg8EBew,AZ,85296,0,"Fast Food, Sandwiches, Restaurants"
29557,nfDPXxOOVAU6OpI9sl3Flw,AZ,85251,1,"American (New), Pubs, Restaurants, Nightlife, Bars, Beer Bar, Wine Bars"
29558,AP8M6IbVLT7puFY1XZNYZQ,AZ,85248,0,"American (New), Restaurants"
29559,Awn-GIfOb9xzzJI7wrUhUg,OH,44109,1,"Chicken Wings, Latin American, Bars, Nightlife, Restaurants, Sports Bars, Sandwiches, Dance Clubs"
29560,8ftKnfgHwbZn84efZPPIbw,AZ,85281,0,"Pizza, Restaurants"
29561,RSs7P1MW4JMrE7hXPJzmIg,NV,89148,0,"Juice Bars & Smoothies, Food, Vegan, Gluten-Free, Restaurants"
29562,96trsoEBDzmH-FDiVw4clg,PA,15143,0,"Restaurants, Pizza"
29563,QT4Ub4DlaDX52vdnKutD0A,AZ,85281,0,"Restaurants, Pakistani, Indian, Buffets"
29564,hmIcYx04ulrt7FuNcNltsg,OH,44333,1,"Restaurants, Middle Eastern"
29565,esz0JJh3_5kkeIiunOlN0w,AZ,85382,1,"Pizza, Nightlife, Sports Bars, Food, Desserts, Bars, Restaurants"
29566,P9mTlJ40tH38Bl_-yoIfjg,NC,28273,1,"Sandwiches, Delis, Salad, Restaurants"
29567,leF2xjt0h3cq1jN87bhx1Q,AZ,85205,1,"Food Trucks, Asian Fusion, Restaurants, Food, Caterers, Event Planning & Services"
29568,KOA3EA_eFxiRz5P2lAmM_Q,AZ,85044,1,"Event Planning & Services, Fast Food, Caterers, Restaurants, American (New)"
29569,6OpLHgun6qHmrX1JmHL4zQ,IL,61866,1,"Italian, Pizza, Restaurants"
29570,eFrR9gj28Pj4VxdLBhO43Q,SC,29707,1,"Coffee & Tea, Fast Food, Food, Burgers, Restaurants"
29571,XnLo_lu19INcTPlxQwISxw,AZ,85296,0,"Mexican, Restaurants, Bars, Sports Bars, Fast Food, Food, Nightlife, Desserts, Tacos"
29572,N9JASBwB9kWtK0_EjTa1nw,PA,15205,1,"Restaurants, Chinese"
29573,ttgfifuRK6svfWcXoGG-mQ,PA,15212,1,"Tacos, Mexican, Restaurants"
29574,edekMdzc65xbd_twGNdR-g,AZ,85249,1,"Restaurants, Pizza"
29575,h98IJqWW0wVxwoLV03Azfw,WI,53711,1,"Pizza, Fast Food, Salad, Restaurants"
29576,ATEOnDYQCYSwCCH6hxenlQ,IL,61821,1,"Shopping, Restaurants, Meat Shops, Bakeries, Grocery, Florists, Flowers & Gifts, Food, Specialty Food"
29577,FecWyJGnrIk5AYrR7C67xg,AZ,85016,1,"Restaurants, Food, Burgers, Coffee & Tea, Fast Food"
29578,w_uebwUtBIqDEgXuG4MexQ,NV,89074,1,"Sandwiches, Delis, Fast Food, Restaurants"
29579,80H8EnyShhq6_ZENH7aV3A,AZ,85234,1,"Thai, Restaurants"
29580,JJEx5wIqs9iGGATOagE8Sg,NV,89149,0,"Restaurants, Mexican"
29581,sARzImc8FSj8xiNkcLVN_Q,AZ,85374,0,"Restaurants, Sandwiches, Fast Food, Delis"
29582,SJxm96AkOPhXZFRM5-RbTA,NV,89011,1,"Restaurants, Bars, Nightlife, Pizza, Sports Bars, Cafes, Chicken Wings"
29583,kxNRdx5-D7yeJtSIOmCBDA,OH,44107,1,"Coffee & Tea, Kids Activities, Restaurants, Active Life, Food, Cafes"
29584,DDB1Uas9WaomMOlANDL56A,AZ,85260,0,"Restaurants, Food, Sandwiches, Cafes, Juice Bars & Smoothies, Coffee & Tea"
29585,UVaoufxuDXcXDvovuIIxyQ,OH,44114,1,"Restaurants, Nightlife, Burgers, Chicken Wings, Bars"
29586,m5j14qH-kVR9AUkd9rPn_A,OH,44062,0,"Restaurants, Pizza, Food, Food Delivery Services"
29587,HhZ1wgEyhVXEAmTnEq81iw,OH,44320,1,"Sandwiches, Restaurants, Fast Food"
29588,_ruizXa-KyFO5mNA0p3nBA,NC,28052,1,"Bars, Nightlife, American (New), Restaurants, Steakhouses, Cocktail Bars"
29589,kRgAf6j2y1eR0wOFdzFAuw,NV,89169,1,"Spanish, Restaurants, Tapas Bars, Tapas/Small Plates"
29590,mjLu2vhkeKKnchtqkylCbQ,PA,15068,1,"Fast Food, Restaurants, Ice Cream & Frozen Yogurt, Food, Burgers"
29591,1QflFDnReuQW7CoXGL9oUA,PA,15317,1,"Food, Donuts, Coffee & Tea, Restaurants, Sandwiches"
29592,lN4wmlhRagSZMF6YlOGNtg,AZ,85225,1,"Restaurants, Burgers, Mexican"
29593,Dzm3_K2lnLLcGPVLZBZtog,AZ,85212,1,"Chinese, Restaurants"
29594,rTKvFicaNDeCY0W0anOIfg,OH,44116,1,"Fast Food, Delis, Restaurants, Sandwiches"
